D_Airport Rating,D_Airport On Time Rating,D_Airport Service Rating,A_Airport Rating,A_Airport On Time Rating,A_Airport Service Rating,D_Delay,Duration,A_Delay,C_Rating,C_Market Share,C_Load Factor,C_On Time Performance Rating,D_DewPointC,D_WindGustKmph,D_cloudcover,D_humidity,D_precipMM,D_pressure,D_tempC,D_visibility,D_winddirDegree,D_windspeedKmph,D_Time,A_DewPointC,A_WindGustKmph,A_cloudcover,A_humidity,A_precipMM,A_pressure,A_tempC,A_visibility,A_winddirDegree,A_windspeedKmph,A_Time,day,month,polarity,subjectivity,tweet_volume
7.5,8.6,9.2,7.29,6.2,9.0,6.0,81.0,-23.0,7.9,39.7,90.9,87.4,19.0,13.0,59.0,88.0,0.0,1014.0,21.0,10.0,106.0,11.0,5.0,21.0,8.0,0.0,55.0,0.0,1013.0,26.0,10.0,37.0,7.0,6.0,12,6,-0.2125,0.371875,2
7.5,8.6,9.2,7.29,6.2,9.0,6.0,81.0,-23.0,7.9,39.7,90.9,87.4,19.0,13.0,59.0,88.0,0.0,1014.0,21.0,10.0,106.0,11.0,5.0,21.0,8.0,0.0,55.0,0.0,1013.0,26.0,10.0,37.0,7.0,6.0,12,6,-0.2125,0.371875,2
7.5,8.6,9.2,7.29,6.2,9.0,7.0,72.0,-26.0,7.9,39.7,90.9,87.4,16.0,19.0,41.0,87.0,0.0,1016.0,18.0,10.0,84.0,15.0,5.0,20.0,14.0,15.0,61.0,0.0,1015.0,28.0,10.0,76.0,10.0,6.0,12,6,-0.2125,0.371875,2
7.5,8.6,9.2,7.29,6.2,9.0,7.0,72.0,-26.0,7.9,39.7,90.9,87.4,16.0,19.0,41.0,87.0,0.0,1016.0,18.0,10.0,84.0,15.0,5.0,20.0,14.0,15.0,61.0,0.0,1015.0,28.0,10.0,76.0,10.0,6.0,12,6,-0.2125,0.371875,2
7.0,8.5,8.7,7.99,7.3,9.1,13.0,110.0,-27.0,7.9,39.7,90.9,87.4,13.0,11.0,5.0,50.0,0.0,1015.0,22.0,10.0,344.0,10.0,6.0,7.0,6.0,4.0,34.0,0.0,1015.0,21.0,10.0,64.0,5.0,8.0,12,6,-0.2125,0.371875,2
7.0,8.5,8.7,7.99,7.3,9.1,13.0,110.0,-27.0,7.9,39.7,90.9,87.4,13.0,11.0,5.0,50.0,0.0,1015.0,22.0,10.0,344.0,10.0,6.0,7.0,6.0,4.0,34.0,0.0,1015.0,21.0,10.0,64.0,5.0,8.0,12,6,-0.2125,0.371875,2
7.0,8.5,8.7,7.99,7.3,9.1,22.0,117.0,-11.0,7.9,39.7,90.9,87.4,13.0,5.0,5.0,59.0,0.0,1019.0,22.0,10.0,133.0,3.0,6.0,9.0,5.0,7.0,45.0,0.0,1021.0,22.0,10.0,207.0,4.0,8.0,12,6,-0.2125,0.371875,2
7.0,8.5,8.7,7.99,7.3,9.1,22.0,117.0,-11.0,7.9,39.7,90.9,87.4,13.0,5.0,5.0,59.0,0.0,1019.0,22.0,10.0,133.0,3.0,6.0,9.0,5.0,7.0,45.0,0.0,1021.0,22.0,10.0,207.0,4.0,8.0,12,6,-0.2125,0.371875,2
7.99,7.3,9.1,8.27,7.8,9.0,-7.0,111.0,-21.0,7.9,39.7,90.9,87.4,8.0,2.0,3.0,42.0,0.0,1014.0,17.0,10.0,122.0,2.0,4.0,20.0,11.0,35.0,77.0,0.1,1013.0,24.0,9.0,138.0,10.0,6.0,12,6,-0.2125,0.371875,2
7.99,7.3,9.1,8.27,7.8,9.0,-7.0,111.0,-21.0,7.9,39.7,90.9,87.4,8.0,2.0,3.0,42.0,0.0,1014.0,17.0,10.0,122.0,2.0,4.0,20.0,11.0,35.0,77.0,0.1,1013.0,24.0,9.0,138.0,10.0,6.0,12,6,-0.2125,0.371875,2
7.99,7.3,9.1,8.27,7.8,9.0,-1.0,109.0,-22.0,7.9,39.7,90.9,87.4,7.0,5.0,0.0,38.0,0.0,1019.0,22.0,10.0,203.0,4.0,4.0,17.0,12.0,29.0,86.0,0.0,1017.0,19.0,10.0,106.0,8.0,6.0,12,6,-0.2125,0.371875,2
7.99,7.3,9.1,8.27,7.8,9.0,-1.0,109.0,-22.0,7.9,39.7,90.9,87.4,7.0,5.0,0.0,38.0,0.0,1019.0,22.0,10.0,203.0,4.0,4.0,17.0,12.0,29.0,86.0,0.0,1017.0,19.0,10.0,106.0,8.0,6.0,12,6,-0.2125,0.371875,2
7.5,8.6,9.2,7.29,6.2,9.0,-3.0,75.0,-38.0,7.9,39.7,90.9,87.4,19.0,19.0,16.0,81.0,0.0,1010.0,22.0,10.0,267.0,15.0,4.0,24.0,32.0,38.0,76.0,0.9,1008.0,28.0,10.0,200.0,22.0,6.0,16,6,-0.05,0.3,1
7.5,8.6,9.2,7.29,6.2,9.0,9.0,74.0,-22.0,7.9,39.7,90.9,87.4,19.0,24.0,16.0,78.0,0.0,1010.0,23.0,20.0,268.0,19.0,5.0,24.0,36.0,75.0,75.0,0.3,1006.0,29.0,16.0,183.0,25.0,6.0,16,6,-0.05,0.3,1
7.0,8.5,8.7,7.99,7.3,9.1,6.0,115.0,-29.0,7.9,39.7,90.9,87.4,22.0,20.0,5.0,44.0,0.0,1000.0,36.0,10.0,217.0,17.0,6.0,19.0,21.0,19.0,32.0,0.0,998.0,38.0,10.0,270.0,18.0,8.0,16,6,-0.05,0.3,1
7.0,8.5,8.7,7.99,7.3,9.1,22.0,113.0,-14.0,7.9,39.7,90.9,87.4,23.0,17.0,34.0,53.0,0.0,998.0,34.0,20.0,221.0,14.0,6.0,18.0,26.0,34.0,31.0,0.0,998.0,38.0,20.0,285.0,22.0,8.0,16,6,-0.05,0.3,1
7.99,7.3,9.1,8.27,7.8,9.0,0.0,105.0,-20.0,7.9,39.7,90.9,87.4,19.0,19.0,21.0,35.0,0.0,997.0,36.0,10.0,265.0,17.0,5.0,20.0,28.0,11.0,57.0,0.0,1007.0,29.0,10.0,274.0,24.0,6.0,16,6,-0.05,0.3,1
7.99,7.3,9.1,8.27,7.8,9.0,3.0,109.0,-18.0,7.9,39.7,90.9,87.4,17.0,32.0,40.0,32.0,0.0,996.0,36.0,19.0,277.0,25.0,4.0,20.0,33.0,5.0,60.0,0.0,1006.0,28.0,17.0,279.0,27.0,6.0,16,6,-0.05,0.3,1
7.5,8.6,9.2,7.29,6.2,9.0,27.0,80.0,-3.0,7.9,39.7,90.9,87.4,19.0,24.0,12.0,76.0,0.0,1011.0,23.0,10.0,264.0,20.0,5.0,24.0,39.0,72.0,79.0,1.6,1008.0,28.0,7.0,231.0,23.0,6.0,17,6,0.36221590909090906,0.5511363636363636,2
7.5,8.6,9.2,7.29,6.2,9.0,27.0,80.0,-3.0,7.9,39.7,90.9,87.4,19.0,24.0,12.0,76.0,0.0,1011.0,23.0,10.0,264.0,20.0,5.0,24.0,39.0,72.0,79.0,1.6,1008.0,28.0,7.0,231.0,23.0,6.0,17,6,0.36221590909090906,0.5511363636363636,2
7.5,8.6,9.2,7.29,6.2,9.0,3.0,80.0,-22.0,7.9,39.7,90.9,87.4,18.0,26.0,4.0,75.0,0.0,1010.0,23.0,20.0,263.0,21.0,5.0,24.0,39.0,47.0,76.0,0.1,1006.0,29.0,15.0,194.0,28.0,6.0,17,6,0.36221590909090906,0.5511363636363636,2
7.5,8.6,9.2,7.29,6.2,9.0,3.0,80.0,-22.0,7.9,39.7,90.9,87.4,18.0,26.0,4.0,75.0,0.0,1010.0,23.0,20.0,263.0,21.0,5.0,24.0,39.0,47.0,76.0,0.1,1006.0,29.0,15.0,194.0,28.0,6.0,17,6,0.36221590909090906,0.5511363636363636,2
7.0,8.5,8.7,7.99,7.3,9.1,12.0,118.0,-20.0,7.9,39.7,90.9,87.4,19.0,18.0,15.0,32.0,0.0,1000.0,38.0,10.0,274.0,16.0,6.0,20.0,14.0,32.0,39.0,0.0,999.0,36.0,10.0,303.0,12.0,8.0,17,6,0.36221590909090906,0.5511363636363636,2
7.0,8.5,8.7,7.99,7.3,9.1,12.0,118.0,-20.0,7.9,39.7,90.9,87.4,19.0,18.0,15.0,32.0,0.0,1000.0,38.0,10.0,274.0,16.0,6.0,20.0,14.0,32.0,39.0,0.0,999.0,36.0,10.0,303.0,12.0,8.0,17,6,0.36221590909090906,0.5511363636363636,2
7.0,8.5,8.7,7.99,7.3,9.1,9.0,133.0,-8.0,7.9,39.7,90.9,87.4,24.0,22.0,10.0,61.0,0.0,999.0,33.0,20.0,222.0,17.0,6.0,19.0,25.0,54.0,36.0,0.0,998.0,36.0,18.0,292.0,21.0,8.0,17,6,0.36221590909090906,0.5511363636363636,2
7.0,8.5,8.7,7.99,7.3,9.1,9.0,133.0,-8.0,7.9,39.7,90.9,87.4,24.0,22.0,10.0,61.0,0.0,999.0,33.0,20.0,222.0,17.0,6.0,19.0,25.0,54.0,36.0,0.0,998.0,36.0,18.0,292.0,21.0,8.0,17,6,0.36221590909090906,0.5511363636363636,2
7.99,7.3,9.1,8.27,7.8,9.0,-1.0,108.0,-19.0,7.9,39.7,90.9,87.4,22.0,12.0,17.0,45.0,0.1,998.0,35.0,9.0,184.0,10.0,5.0,18.0,30.0,12.0,53.0,0.0,1008.0,29.0,10.0,273.0,26.0,6.0,17,6,0.36221590909090906,0.5511363636363636,2
7.99,7.3,9.1,8.27,7.8,9.0,-1.0,108.0,-19.0,7.9,39.7,90.9,87.4,22.0,12.0,17.0,45.0,0.1,998.0,35.0,9.0,184.0,10.0,5.0,18.0,30.0,12.0,53.0,0.0,1008.0,29.0,10.0,273.0,26.0,6.0,17,6,0.36221590909090906,0.5511363636363636,2
7.99,7.3,9.1,8.27,7.8,9.0,20.0,105.0,-5.0,7.9,39.7,90.9,87.4,18.0,24.0,25.0,40.0,0.0,997.0,34.0,19.0,279.0,19.0,5.0,19.0,36.0,28.0,59.0,0.2,1006.0,28.0,18.0,279.0,27.0,6.0,17,6,0.36221590909090906,0.5511363636363636,2
7.99,7.3,9.1,8.27,7.8,9.0,20.0,105.0,-5.0,7.9,39.7,90.9,87.4,18.0,24.0,25.0,40.0,0.0,997.0,34.0,19.0,279.0,19.0,5.0,19.0,36.0,28.0,59.0,0.2,1006.0,28.0,18.0,279.0,27.0,6.0,17,6,0.36221590909090906,0.5511363636363636,2
7.5,8.6,9.2,7.29,6.2,9.0,-4.0,75.0,-39.0,7.9,39.7,90.9,87.4,18.0,21.0,11.0,79.0,0.0,1010.0,22.0,10.0,254.0,17.0,4.0,24.0,23.0,50.0,77.0,0.0,1006.0,28.0,10.0,186.0,18.0,6.0,18,6,0.2,0.2,1
7.5,8.6,9.2,7.29,6.2,9.0,7.0,74.0,-34.0,7.9,39.7,90.9,87.4,18.0,23.0,14.0,74.0,0.0,1009.0,23.0,19.0,260.0,17.0,5.0,25.0,39.0,48.0,79.0,0.1,1005.0,29.0,16.0,190.0,27.0,6.0,18,6,0.2,0.2,1
7.0,8.5,8.7,7.99,7.3,9.1,11.0,114.0,-25.0,7.9,39.7,90.9,87.4,20.0,15.0,9.0,35.0,0.0,999.0,38.0,10.0,226.0,13.0,6.0,23.0,10.0,8.0,44.0,0.0,999.0,35.0,10.0,327.0,9.0,8.0,18,6,0.2,0.2,1
7.0,8.5,8.7,7.99,7.3,9.1,16.0,115.0,-19.0,7.9,39.7,90.9,87.4,24.0,11.0,7.0,60.0,0.0,999.0,32.0,20.0,192.0,9.0,6.0,17.0,12.0,58.0,37.0,0.0,999.0,34.0,17.0,274.0,10.0,8.0,18,6,0.2,0.2,1
7.99,7.3,9.1,8.27,7.8,9.0,-4.0,109.0,-19.0,7.9,39.7,90.9,87.4,23.0,4.0,7.0,48.0,0.1,998.0,33.0,10.0,276.0,3.0,5.0,18.0,29.0,10.0,53.0,0.0,1006.0,29.0,10.0,262.0,25.0,6.0,18,6,0.2,0.2,1
7.99,7.3,9.1,8.27,7.8,9.0,8.0,102.0,-20.0,7.9,39.7,90.9,87.4,18.0,12.0,68.0,39.0,0.1,997.0,34.0,19.0,244.0,9.0,4.0,19.0,30.0,38.0,61.0,0.0,1005.0,27.0,19.0,278.0,23.0,6.0,18,6,0.2,0.2,1
7.5,8.6,9.2,7.29,6.2,9.0,-1.0,74.0,-37.0,7.9,39.7,90.9,87.4,18.0,24.0,43.0,81.0,0.0,1008.0,21.0,10.0,261.0,19.0,4.0,25.0,19.0,64.0,78.0,1.7,1005.0,29.0,7.0,263.0,11.0,6.0,22,6,0.0,0.0,1
7.5,8.6,9.2,7.29,6.2,9.0,10.0,75.0,-21.0,7.9,39.7,90.9,87.4,19.0,27.0,92.0,82.0,0.2,1007.0,22.0,10.0,271.0,21.0,5.0,25.0,10.0,77.0,80.0,0.0,1005.0,29.0,10.0,234.0,8.0,6.0,22,6,0.0,0.0,1
7.0,8.5,8.7,7.99,7.3,9.1,22.0,116.0,-13.0,7.9,39.7,90.9,87.4,24.0,15.0,35.0,54.0,0.0,1003.0,34.0,10.0,202.0,13.0,6.0,18.0,3.0,3.0,22.0,0.0,998.0,41.0,10.0,109.0,2.0,8.0,22,6,0.0,0.0,1
7.0,8.5,8.7,7.99,7.3,9.1,18.0,113.0,-19.0,7.9,39.7,90.9,87.4,25.0,20.0,60.0,75.0,0.0,1002.0,30.0,10.0,150.0,16.0,6.0,13.0,6.0,1.0,20.0,0.0,1000.0,41.0,10.0,100.0,5.0,8.0,22,6,0.0,0.0,1
7.99,7.3,9.1,8.27,7.8,9.0,3.0,112.0,-11.0,7.9,39.7,90.9,87.4,19.0,3.0,2.0,27.0,0.0,998.0,38.0,10.0,129.0,3.0,5.0,21.0,9.0,19.0,57.0,0.0,1004.0,29.0,10.0,298.0,8.0,6.0,22,6,0.0,0.0,1
7.99,7.3,9.1,8.27,7.8,9.0,28.0,109.0,7.0,7.9,39.7,90.9,87.4,15.0,9.0,2.0,25.0,0.0,998.0,39.0,10.0,242.0,8.0,5.0,21.0,34.0,68.0,76.0,0.2,1004.0,26.0,9.0,267.0,24.0,7.0,22,6,0.0,0.0,1
7.5,8.6,9.2,7.29,6.2,9.0,-6.0,75.0,-42.0,7.9,39.7,90.9,87.4,18.0,26.0,96.0,83.0,0.0,1007.0,22.0,10.0,247.0,20.0,4.0,24.0,30.0,23.0,75.0,2.4,1002.0,29.0,7.0,233.0,16.0,6.0,28,6,0.04523809523809524,0.3952380952380952,1
7.5,8.6,9.2,7.29,6.2,9.0,-2.0,85.0,-22.0,7.9,39.7,90.9,87.4,18.0,31.0,49.0,77.0,0.0,1008.0,22.0,10.0,264.0,25.0,5.0,25.0,49.0,63.0,81.0,4.8,1004.0,28.0,3.0,255.0,23.0,6.0,28,6,0.04523809523809524,0.3952380952380952,1
7.0,8.5,8.7,7.99,7.3,9.1,3.0,111.0,-36.0,7.9,39.7,90.9,87.4,24.0,20.0,66.0,63.0,0.0,1004.0,31.0,10.0,157.0,18.0,6.0,23.0,25.0,73.0,58.0,0.0,999.0,32.0,10.0,123.0,21.0,7.0,28,6,0.04523809523809524,0.3952380952380952,1
7.0,8.5,8.7,7.99,7.3,9.1,19.0,115.0,-16.0,7.9,39.7,90.9,87.4,25.0,27.0,48.0,68.0,0.1,998.0,31.0,10.0,211.0,19.0,6.0,17.0,19.0,3.0,27.0,0.0,995.0,40.0,10.0,285.0,16.0,8.0,28,6,0.04523809523809524,0.3952380952380952,1
7.99,7.3,9.1,8.27,7.8,9.0,8.0,108.0,-9.0,7.9,39.7,90.9,87.4,23.0,21.0,80.0,66.0,0.0,999.0,30.0,10.0,112.0,18.0,5.0,20.0,25.0,92.0,73.0,0.1,1004.0,25.0,5.0,253.0,21.0,7.0,28,6,0.04523809523809524,0.3952380952380952,1
7.99,7.3,9.1,8.27,7.8,9.0,-1.0,107.0,-24.0,7.9,39.7,90.9,87.4,15.0,19.0,2.0,26.0,0.0,993.0,38.0,10.0,292.0,17.0,4.0,22.0,32.0,54.0,75.0,0.0,1003.0,26.0,10.0,277.0,26.0,6.0,28,6,0.04523809523809524,0.3952380952380952,1
7.5,8.6,9.2,7.29,6.2,9.0,-2.0,82.0,-30.0,7.9,39.7,90.9,87.4,19.0,13.0,27.0,82.0,0.0,1009.0,21.0,10.0,260.0,10.0,4.0,24.0,26.0,81.0,81.0,0.2,1006.0,28.0,10.0,180.0,19.0,6.0,30,6,-0.375,0.7916666666666666,1
7.5,8.6,9.2,7.29,6.2,9.0,6.0,74.0,-24.0,7.9,39.7,90.9,87.4,18.0,32.0,55.0,78.0,0.0,1007.0,22.0,10.0,257.0,25.0,5.0,24.0,42.0,84.0,79.0,4.4,1004.0,28.0,4.0,283.0,20.0,6.0,30,6,-0.375,0.7916666666666666,1
7.0,8.5,8.7,7.99,7.3,9.1,0.0,111.0,-39.0,7.9,39.7,90.9,87.4,22.0,19.0,25.0,53.0,0.0,1004.0,33.0,10.0,226.0,17.0,6.0,23.0,9.0,44.0,56.0,0.1,1000.0,33.0,9.0,132.0,8.0,7.0,30,6,-0.375,0.7916666666666666,1
7.0,8.5,8.7,7.99,7.3,9.1,17.0,111.0,-22.0,7.9,39.7,90.9,87.4,24.0,12.0,19.0,66.0,0.0,998.0,32.0,10.0,173.0,10.0,6.0,16.0,18.0,52.0,25.0,0.0,995.0,40.0,10.0,272.0,15.0,8.0,30,6,-0.375,0.7916666666666666,1
7.99,7.3,9.1,8.27,7.8,9.0,-2.0,110.0,-17.0,7.9,39.7,90.9,87.4,24.0,9.0,32.0,59.0,0.1,999.0,32.0,9.0,118.0,8.0,5.0,19.0,22.0,27.0,64.0,0.0,1007.0,27.0,10.0,275.0,19.0,6.0,30,6,-0.375,0.7916666666666666,1
7.99,7.3,9.1,8.27,7.8,9.0,-2.0,113.0,-19.0,7.9,39.7,90.9,87.4,15.0,16.0,12.0,24.0,0.0,992.0,40.0,10.0,285.0,14.0,4.0,20.0,34.0,76.0,82.0,0.1,1003.0,24.0,7.0,273.0,26.0,6.0,30,6,-0.375,0.7916666666666666,1
7.5,8.6,9.2,7.29,6.2,9.0,2.0,70.0,-38.0,7.9,39.7,90.9,87.4,18.0,10.0,45.0,82.0,0.0,1015.0,21.0,10.0,120.0,8.0,5.0,18.0,7.0,9.0,56.0,0.0,1014.0,26.0,10.0,83.0,6.0,6.0,2,7,-0.02389705882352941,0.3080882352941177,2
7.5,8.6,9.2,7.29,6.2,9.0,2.0,70.0,-38.0,7.9,39.7,90.9,87.4,18.0,10.0,45.0,82.0,0.0,1015.0,21.0,10.0,120.0,8.0,5.0,18.0,7.0,9.0,56.0,0.0,1014.0,26.0,10.0,83.0,6.0,6.0,2,7,-0.02389705882352941,0.3080882352941177,2
7.5,8.6,9.2,7.29,6.2,9.0,206.0,92.0,182.0,7.9,39.7,90.9,87.4,11.0,13.0,7.0,50.0,0.0,1015.0,23.0,10.0,139.0,11.0,8.0,17.0,18.0,0.0,59.0,0.0,1015.0,25.0,10.0,337.0,16.0,9.0,2,7,-0.02389705882352941,0.3080882352941177,2
7.5,8.6,9.2,7.29,6.2,9.0,206.0,92.0,182.0,7.9,39.7,90.9,87.4,11.0,13.0,7.0,50.0,0.0,1015.0,23.0,10.0,139.0,11.0,8.0,17.0,18.0,0.0,59.0,0.0,1015.0,25.0,10.0,337.0,16.0,9.0,2,7,-0.02389705882352941,0.3080882352941177,2
7.0,8.5,8.7,7.99,7.3,9.1,0.0,106.0,-44.0,7.9,39.7,90.9,87.4,7.0,10.0,8.0,32.0,0.0,1014.0,24.0,10.0,6.0,9.0,6.0,1.0,15.0,0.0,30.0,0.0,1016.0,15.0,10.0,293.0,13.0,7.0,2,7,-0.02389705882352941,0.3080882352941177,2
7.0,8.5,8.7,7.99,7.3,9.1,0.0,106.0,-44.0,7.9,39.7,90.9,87.4,7.0,10.0,8.0,32.0,0.0,1014.0,24.0,10.0,6.0,9.0,6.0,1.0,15.0,0.0,30.0,0.0,1016.0,15.0,10.0,293.0,13.0,7.0,2,7,-0.02389705882352941,0.3080882352941177,2
7.0,8.5,8.7,7.99,7.3,9.1,16.0,105.0,-28.0,7.9,39.7,90.9,87.4,11.0,3.0,3.0,42.0,0.0,1015.0,25.0,10.0,238.0,2.0,6.0,13.0,38.0,65.0,83.0,0.9,1011.0,16.0,8.0,124.0,23.0,7.0,2,7,-0.02389705882352941,0.3080882352941177,2
7.0,8.5,8.7,7.99,7.3,9.1,16.0,105.0,-28.0,7.9,39.7,90.9,87.4,11.0,3.0,3.0,42.0,0.0,1015.0,25.0,10.0,238.0,2.0,6.0,13.0,38.0,65.0,83.0,0.9,1011.0,16.0,8.0,124.0,23.0,7.0,2,7,-0.02389705882352941,0.3080882352941177,2
7.99,7.3,9.1,8.27,7.8,9.0,-6.0,109.0,-22.0,7.9,39.7,90.9,87.4,0.0,13.0,0.0,34.0,0.0,1015.0,11.0,10.0,291.0,11.0,4.0,7.0,2.0,13.0,33.0,0.0,1015.0,23.0,10.0,293.0,1.0,6.0,2,7,-0.02389705882352941,0.3080882352941177,2
7.99,7.3,9.1,8.27,7.8,9.0,-6.0,109.0,-22.0,7.9,39.7,90.9,87.4,0.0,13.0,0.0,34.0,0.0,1015.0,11.0,10.0,291.0,11.0,4.0,7.0,2.0,13.0,33.0,0.0,1015.0,23.0,10.0,293.0,1.0,6.0,2,7,-0.02389705882352941,0.3080882352941177,2
7.99,7.3,9.1,8.27,7.8,9.0,12.0,108.0,-10.0,7.9,39.7,90.9,87.4,13.0,33.0,72.0,86.0,0.8,1010.0,16.0,7.0,117.0,19.0,4.0,12.0,24.0,57.0,53.0,0.0,1013.0,22.0,10.0,153.0,17.0,6.0,2,7,-0.02389705882352941,0.3080882352941177,2
7.99,7.3,9.1,8.27,7.8,9.0,12.0,108.0,-10.0,7.9,39.7,90.9,87.4,13.0,33.0,72.0,86.0,0.8,1010.0,16.0,7.0,117.0,19.0,4.0,12.0,24.0,57.0,53.0,0.0,1013.0,22.0,10.0,153.0,17.0,6.0,2,7,-0.02389705882352941,0.3080882352941177,2
7.5,8.6,9.2,7.29,6.2,9.0,1.0,73.0,-36.0,7.9,39.7,90.9,87.4,16.0,10.0,3.0,49.0,0.0,1011.0,26.0,10.0,173.0,8.0,5.0,26.0,5.0,2.0,71.0,0.0,1011.0,28.0,10.0,10.0,4.0,6.0,4,7,-0.019696969696969702,0.5464466089466089,3
7.5,8.6,9.2,7.29,6.2,9.0,1.0,73.0,-36.0,7.9,39.7,90.9,87.4,16.0,10.0,3.0,49.0,0.0,1011.0,26.0,10.0,173.0,8.0,5.0,26.0,5.0,2.0,71.0,0.0,1011.0,28.0,10.0,10.0,4.0,6.0,4,7,-0.019696969696969702,0.5464466089466089,3
7.5,8.6,9.2,7.29,6.2,9.0,1.0,73.0,-36.0,7.9,39.7,90.9,87.4,16.0,10.0,3.0,49.0,0.0,1011.0,26.0,10.0,173.0,8.0,5.0,26.0,5.0,2.0,71.0,0.0,1011.0,28.0,10.0,10.0,4.0,6.0,4,7,-0.019696969696969702,0.5464466089466089,3
7.5,8.6,9.2,7.29,6.2,9.0,5.0,83.0,-18.0,7.9,39.7,90.9,87.4,12.0,12.0,4.0,40.0,0.0,1012.0,27.0,10.0,185.0,9.0,5.0,26.0,4.0,1.0,75.0,0.0,1011.0,31.0,10.0,57.0,4.0,6.0,4,7,-0.019696969696969702,0.5464466089466089,3
7.5,8.6,9.2,7.29,6.2,9.0,5.0,83.0,-18.0,7.9,39.7,90.9,87.4,12.0,12.0,4.0,40.0,0.0,1012.0,27.0,10.0,185.0,9.0,5.0,26.0,4.0,1.0,75.0,0.0,1011.0,31.0,10.0,57.0,4.0,6.0,4,7,-0.019696969696969702,0.5464466089466089,3
7.5,8.6,9.2,7.29,6.2,9.0,5.0,83.0,-18.0,7.9,39.7,90.9,87.4,12.0,12.0,4.0,40.0,0.0,1012.0,27.0,10.0,185.0,9.0,5.0,26.0,4.0,1.0,75.0,0.0,1011.0,31.0,10.0,57.0,4.0,6.0,4,7,-0.019696969696969702,0.5464466089466089,3
7.0,8.5,8.7,7.99,7.3,9.1,15.0,117.0,-19.0,7.9,39.7,90.9,87.4,24.0,11.0,86.0,73.0,0.1,1012.0,29.0,10.0,150.0,9.0,6.0,15.0,13.0,5.0,34.0,0.0,1010.0,32.0,10.0,136.0,11.0,8.0,4,7,-0.019696969696969702,0.5464466089466089,3
7.0,8.5,8.7,7.99,7.3,9.1,15.0,117.0,-19.0,7.9,39.7,90.9,87.4,24.0,11.0,86.0,73.0,0.1,1012.0,29.0,10.0,150.0,9.0,6.0,15.0,13.0,5.0,34.0,0.0,1010.0,32.0,10.0,136.0,11.0,8.0,4,7,-0.019696969696969702,0.5464466089466089,3
7.0,8.5,8.7,7.99,7.3,9.1,15.0,117.0,-19.0,7.9,39.7,90.9,87.4,24.0,11.0,86.0,73.0,0.1,1012.0,29.0,10.0,150.0,9.0,6.0,15.0,13.0,5.0,34.0,0.0,1010.0,32.0,10.0,136.0,11.0,8.0,4,7,-0.019696969696969702,0.5464466089466089,3
7.0,8.5,8.7,7.99,7.3,9.1,18.0,114.0,-19.0,7.9,39.7,90.9,87.4,18.0,24.0,54.0,55.0,0.8,1009.0,28.0,10.0,173.0,16.0,6.0,12.0,12.0,6.0,28.0,0.0,1005.0,33.0,10.0,119.0,10.0,8.0,4,7,-0.019696969696969702,0.5464466089466089,3
7.0,8.5,8.7,7.99,7.3,9.1,18.0,114.0,-19.0,7.9,39.7,90.9,87.4,18.0,24.0,54.0,55.0,0.8,1009.0,28.0,10.0,173.0,16.0,6.0,12.0,12.0,6.0,28.0,0.0,1005.0,33.0,10.0,119.0,10.0,8.0,4,7,-0.019696969696969702,0.5464466089466089,3
7.0,8.5,8.7,7.99,7.3,9.1,18.0,114.0,-19.0,7.9,39.7,90.9,87.4,18.0,24.0,54.0,55.0,0.8,1009.0,28.0,10.0,173.0,16.0,6.0,12.0,12.0,6.0,28.0,0.0,1005.0,33.0,10.0,119.0,10.0,8.0,4,7,-0.019696969696969702,0.5464466089466089,3
7.99,7.3,9.1,8.27,7.8,9.0,7.0,107.0,-11.0,7.9,39.7,90.9,87.4,17.0,11.0,4.0,47.0,0.0,1009.0,27.0,10.0,122.0,9.0,5.0,14.0,8.0,13.0,36.0,0.0,1010.0,30.0,10.0,160.0,7.0,6.0,4,7,-0.019696969696969702,0.5464466089466089,3
7.99,7.3,9.1,8.27,7.8,9.0,7.0,107.0,-11.0,7.9,39.7,90.9,87.4,17.0,11.0,4.0,47.0,0.0,1009.0,27.0,10.0,122.0,9.0,5.0,14.0,8.0,13.0,36.0,0.0,1010.0,30.0,10.0,160.0,7.0,6.0,4,7,-0.019696969696969702,0.5464466089466089,3
7.99,7.3,9.1,8.27,7.8,9.0,7.0,107.0,-11.0,7.9,39.7,90.9,87.4,17.0,11.0,4.0,47.0,0.0,1009.0,27.0,10.0,122.0,9.0,5.0,14.0,8.0,13.0,36.0,0.0,1010.0,30.0,10.0,160.0,7.0,6.0,4,7,-0.019696969696969702,0.5464466089466089,3
7.99,7.3,9.1,8.27,7.8,9.0,14.0,107.0,-9.0,7.9,39.7,90.9,87.4,10.0,10.0,6.0,25.0,0.0,1002.0,32.0,10.0,91.0,8.0,4.0,11.0,14.0,1.0,27.0,0.0,1009.0,32.0,10.0,187.0,10.0,6.0,4,7,-0.019696969696969702,0.5464466089466089,3
7.99,7.3,9.1,8.27,7.8,9.0,14.0,107.0,-9.0,7.9,39.7,90.9,87.4,10.0,10.0,6.0,25.0,0.0,1002.0,32.0,10.0,91.0,8.0,4.0,11.0,14.0,1.0,27.0,0.0,1009.0,32.0,10.0,187.0,10.0,6.0,4,7,-0.019696969696969702,0.5464466089466089,3
